sentence,entity1,entity1_label,entity2,entity2_label,relation
"The work of Professor C. G. Seligman, however, supplements my personal acquaintance in so far as the districts of Tubetube, Woodlark Island, the Marshall Bennets, and several others are concerned.",Woodlark Island,GPE,the Marshall Bennets,ORG,
"The whole account of the Kula will therefore naturally be given from the perspective, so to speak, of the Trobriand district.",Kula,EVENT,Trobriand,NORP,
"This district is often called in this book by its native name, Boyowa, and the language is spoken of as Kiriwinian, Kiriwina being the main province of the district, and its language considered by the natives as a standard speech.",Boyowa,PERSON,Kiriwinian,GPE,
"This district is often called in this book by its native name, Boyowa, and the language is spoken of as Kiriwinian, Kiriwina being the main province of the district, and its language considered by the natives as a standard speech.",Boyowa,PERSON,Kiriwina,LOCATION,
"This district is often called in this book by its native name, Boyowa, and the language is spoken of as Kiriwinian, Kiriwina being the main province of the district, and its language considered by the natives as a standard speech.",Kiriwinian,GPE,Kiriwina,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",Kula,EVENT,the Trobriands,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",Kula,EVENT,the Trobriands,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",Kula,EVENT,Kitava,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",Kula,EVENT,the Trobriands,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",Kula,EVENT,Dobu,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",Kula,EVENT,Boyowa,GPE,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",the Trobriands,LOCATION,the Trobriands,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",the Trobriands,LOCATION,Kitava,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",the Trobriands,LOCATION,the Trobriands,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",the Trobriands,LOCATION,Dobu,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",the Trobriands,LOCATION,Boyowa,GPE,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",the Trobriands,LOCATION,Kitava,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",the Trobriands,LOCATION,the Trobriands,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",the Trobriands,LOCATION,Dobu,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",the Trobriands,LOCATION,Boyowa,GPE,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",Kitava,LOCATION,the Trobriands,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",Kitava,LOCATION,Dobu,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",Kitava,LOCATION,Boyowa,GPE,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",the Trobriands,LOCATION,Dobu,LOCATION,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",the Trobriands,LOCATION,Boyowa,GPE,
"But I may add at once that in studying the Kula in that part, I ipso facto studied its adjacent branches between the Trobriands and the Amphletts, between the Trobriands and Kitava, and between the Trobriands and Dobu; seeing not only the preparations and departures in Boyowa, but also the arrival of the natives from other districts, in fact, following one or two of such expeditions in person.",Dobu,LOCATION,Boyowa,GPE,
"[] Moreover, the Kula being an international affair, the natives of one tribe know more about Kula customs abroad than they would about any other subject.",Kula,EVENT,Kula,EVENT,
"And in all its essentials, the customs and tribal rules of the exchange are identical throughout the whole Kula area.",Kula,EVENT,,,
III Let us imagine that we are sailing along the South coast of New Guinea towards its Eastern end.,the South coast,LOC,New Guinea,GPE,
III Let us imagine that we are sailing along the South coast of New Guinea towards its Eastern end.,the South coast,LOC,Eastern,ORG,
III Let us imagine that we are sailing along the South coast of New Guinea towards its Eastern end.,New Guinea,GPE,Eastern,ORG,
"At about the middle of Orangerie Bay we arrive at the boundary of the Massim, which runs from this point north-westwards till it strikes the northern coast near Cape Nelson (see Map II).",Orangerie Bay,LOC,Massim,ORG,
"At about the middle of Orangerie Bay we arrive at the boundary of the Massim, which runs from this point north-westwards till it strikes the northern coast near Cape Nelson (see Map II).",Orangerie Bay,LOC,Cape Nelson,GPE,
"At about the middle of Orangerie Bay we arrive at the boundary of the Massim, which runs from this point north-westwards till it strikes the northern coast near Cape Nelson (see Map II).",Massim,ORG,Cape Nelson,GPE,
"Indeed, it is here that the Great Barrier Reef becomes finally submerged, while again the Main Range of mountains, which follows up to this point, always separated from the foreshore by minor ranges, comes to an end.",the Great Barrier Reef,FAC,the Main Range,WORK_OF_ART,
"Orangerie Bay is closed, on its Eastern side, by a headland, the first of a series of hills, rising directly out of the sea.",Orangerie Bay,PERSON,Eastern,ORG,
"As we approach the land, we can see distinctly the steep, folded slopes, covered with dense, rank jungle, brightened here and there by bold patches of lalang grass.",lalang grass,ORG,,,
"The coast is broken first by a series of small, land-locked bays or lagoons; then, after Fife Bay, come one or two larger bays, with a flat, alluvial foreshore, and then from South Cape the coast stretches in an almost unbroken line, for several miles, to the end of the mainland.",Fife Bay,PERSON,South Cape,LOC,
"The coast is broken first by a series of small, land-locked bays or lagoons; then, after Fife Bay, come one or two larger bays, with a flat, alluvial foreshore, and then from South Cape the coast stretches in an almost unbroken line, for several miles, to the end of the mainland.",Fife Bay,PERSON,several miles,QUANTITY,
"The coast is broken first by a series of small, land-locked bays or lagoons; then, after Fife Bay, come one or two larger bays, with a flat, alluvial foreshore, and then from South Cape the coast stretches in an almost unbroken line, for several miles, to the end of the mainland.",South Cape,LOC,several miles,QUANTITY,
"The East End of New Guinea is a tropical region, where the distinction between the dry and wet season is not felt very sharply.",The East End,LOC,,,
"In fact, there is no pronounced dry season there, and so the land is always clad in intense, shining green, which forms a crude contrast with the blue sea.",the blue sea,ORG,,,
"To someone not acquainted with the South Sea landscape it is difficult to convey the permanent impression of smiling festiveness, the alluring clearness of the beach, fringed by jungle trees and palms, skirted by white foam and blue sea, above it the slopes ascending in rich, stiff folds of dark and light green, piebald and shaded over towards the summit by steamy, tropical mists.",South Sea,LOC,,,
"When I first sailed along this coast, it was after a few months' residence and field work in the neighbouring district of the Mailu.",a few months',DATE,Mailu,NORP,
"From Toulon Island, the main centre and most important settlement of the Mailu, I used to look towards the East end of Orangerie Bay, and on clear days I could see the pyramidal hills of Bonabona, of Gadogado'a, as blue silhouettes in the distance.",Toulon Island,ORG,Mailu,NORP,
"From Toulon Island, the main centre and most important settlement of the Mailu, I used to look towards the East end of Orangerie Bay, and on clear days I could see the pyramidal hills of Bonabona, of Gadogado'a, as blue silhouettes in the distance.",Toulon Island,ORG,the East end,LOC,
"From Toulon Island, the main centre and most important settlement of the Mailu, I used to look towards the East end of Orangerie Bay, and on clear days I could see the pyramidal hills of Bonabona, of Gadogado'a, as blue silhouettes in the distance.",Toulon Island,ORG,Orangerie Bay,LOC,
"From Toulon Island, the main centre and most important settlement of the Mailu, I used to look towards the East end of Orangerie Bay, and on clear days I could see the pyramidal hills of Bonabona, of Gadogado'a, as blue silhouettes in the distance.",Toulon Island,ORG,Bonabona,GPE,
"From Toulon Island, the main centre and most important settlement of the Mailu, I used to look towards the East end of Orangerie Bay, and on clear days I could see the pyramidal hills of Bonabona, of Gadogado'a, as blue silhouettes in the distance.",Mailu,NORP,the East end,LOC,
"From Toulon Island, the main centre and most important settlement of the Mailu, I used to look towards the East end of Orangerie Bay, and on clear days I could see the pyramidal hills of Bonabona, of Gadogado'a, as blue silhouettes in the distance.",Mailu,NORP,Orangerie Bay,LOC,
"From Toulon Island, the main centre and most important settlement of the Mailu, I used to look towards the East end of Orangerie Bay, and on clear days I could see the pyramidal hills of Bonabona, of Gadogado'a, as blue silhouettes in the distance.",Mailu,NORP,Bonabona,GPE,
"From Toulon Island, the main centre and most important settlement of the Mailu, I used to look towards the East end of Orangerie Bay, and on clear days I could see the pyramidal hills of Bonabona, of Gadogado'a, as blue silhouettes in the distance.",the East end,LOC,Orangerie Bay,LOC,
"From Toulon Island, the main centre and most important settlement of the Mailu, I used to look towards the East end of Orangerie Bay, and on clear days I could see the pyramidal hills of Bonabona, of Gadogado'a, as blue silhouettes in the distance.",the East end,LOC,Bonabona,GPE,
"From Toulon Island, the main centre and most important settlement of the Mailu, I used to look towards the East end of Orangerie Bay, and on clear days I could see the pyramidal hills of Bonabona, of Gadogado'a, as blue silhouettes in the distance.",Orangerie Bay,LOC,Bonabona,GPE,
"Any really fine touch of artistic taste, in Mailu carvings, would always be directly imported or imitated from the East, and I also found that the softest and most melodious songs and the finest dances came from the Massim.",Mailu,NORP,East,LOC,
"Any really fine touch of artistic taste, in Mailu carvings, would always be directly imported or imitated from the East, and I also found that the softest and most melodious songs and the finest dances came from the Massim.",Mailu,NORP,Massim,ORG,
"Any really fine touch of artistic taste, in Mailu carvings, would always be directly imported or imitated from the East, and I also found that the softest and most melodious songs and the finest dances came from the Massim.",East,LOC,Massim,ORG,
"It seemed as if the Eastern people must be much more complex, in one direction towards the cruel, man-eating savage, in the other towards the finely-gifted, poetical lord of primitive forest and seas, when I compared them with the relatively coarse and dull native of Mailu.",Eastern,ORG,Mailu,NORP,
"From August to November, the season when the natives cut and burn the bush, they can be seen, at night, alight with slowly-blazing logs, and in daytime, their smoke clings over the clearings, and slowly drifts along the hill side.",August to November,DATE,the season,DATE,
"From August to November, the season when the natives cut and burn the bush, they can be seen, at night, alight with slowly-blazing logs, and in daytime, their smoke clings over the clearings, and slowly drifts along the hill side.",August to November,DATE,bush,PERSON,
"From August to November, the season when the natives cut and burn the bush, they can be seen, at night, alight with slowly-blazing logs, and in daytime, their smoke clings over the clearings, and slowly drifts along the hill side.",August to November,DATE,night,TIME,
"From August to November, the season when the natives cut and burn the bush, they can be seen, at night, alight with slowly-blazing logs, and in daytime, their smoke clings over the clearings, and slowly drifts along the hill side.",August to November,DATE,daytime,DATE,
"From August to November, the season when the natives cut and burn the bush, they can be seen, at night, alight with slowly-blazing logs, and in daytime, their smoke clings over the clearings, and slowly drifts along the hill side.",the season,DATE,bush,PERSON,
"From August to November, the season when the natives cut and burn the bush, they can be seen, at night, alight with slowly-blazing logs, and in daytime, their smoke clings over the clearings, and slowly drifts along the hill side.",the season,DATE,night,TIME,
"From August to November, the season when the natives cut and burn the bush, they can be seen, at night, alight with slowly-blazing logs, and in daytime, their smoke clings over the clearings, and slowly drifts along the hill side.",the season,DATE,daytime,DATE,
"From August to November, the season when the natives cut and burn the bush, they can be seen, at night, alight with slowly-blazing logs, and in daytime, their smoke clings over the clearings, and slowly drifts along the hill side.",bush,PERSON,night,TIME,
"From August to November, the season when the natives cut and burn the bush, they can be seen, at night, alight with slowly-blazing logs, and in daytime, their smoke clings over the clearings, and slowly drifts along the hill side.",bush,PERSON,daytime,DATE,
"From August to November, the season when the natives cut and burn the bush, they can be seen, at night, alight with slowly-blazing logs, and in daytime, their smoke clings over the clearings, and slowly drifts along the hill side.",night,TIME,daytime,DATE,
"Later on in the year, when the plantation sprouts, they form a bright spot, with the light green of their fresh leaves.",the year,DATE,,,
"In order to visit one of the typical, large settlements of these natives, let us say near Fife Bay, on the South coast, or on the island of Sariba, or Roge'a, it would be best to go ashore in some big, sheltered bay, or on one of the extensive beaches at the foot of a hilly island.",Fife Bay,FAC,the South coast,LOC,
"In order to visit one of the typical, large settlements of these natives, let us say near Fife Bay, on the South coast, or on the island of Sariba, or Roge'a, it would be best to go ashore in some big, sheltered bay, or on one of the extensive beaches at the foot of a hilly island.",Fife Bay,FAC,Sariba,GPE,
"In order to visit one of the typical, large settlements of these natives, let us say near Fife Bay, on the South coast, or on the island of Sariba, or Roge'a, it would be best to go ashore in some big, sheltered bay, or on one of the extensive beaches at the foot of a hilly island.",the South coast,LOC,Sariba,GPE,
"Fascinating as may be the Motuan habitations standing on high piles in the middle of a lagoon, or the neat streets of an Aroma or Mailu settlement, or the irregular warren of small huts on the Trobriand coast, all these cannot compete in picturesqueness or charm with the villages of the Southern Massim.",Motuan,GPE,Aroma,PRODUCT,
"Fascinating as may be the Motuan habitations standing on high piles in the middle of a lagoon, or the neat streets of an Aroma or Mailu settlement, or the irregular warren of small huts on the Trobriand coast, all these cannot compete in picturesqueness or charm with the villages of the Southern Massim.",Motuan,GPE,Mailu,NORP,
"Fascinating as may be the Motuan habitations standing on high piles in the middle of a lagoon, or the neat streets of an Aroma or Mailu settlement, or the irregular warren of small huts on the Trobriand coast, all these cannot compete in picturesqueness or charm with the villages of the Southern Massim.",Motuan,GPE,Trobriand,NORP,
"Fascinating as may be the Motuan habitations standing on high piles in the middle of a lagoon, or the neat streets of an Aroma or Mailu settlement, or the irregular warren of small huts on the Trobriand coast, all these cannot compete in picturesqueness or charm with the villages of the Southern Massim.",Aroma,PRODUCT,Mailu,NORP,
"Fascinating as may be the Motuan habitations standing on high piles in the middle of a lagoon, or the neat streets of an Aroma or Mailu settlement, or the irregular warren of small huts on the Trobriand coast, all these cannot compete in picturesqueness or charm with the villages of the Southern Massim.",Aroma,PRODUCT,Trobriand,NORP,
"Fascinating as may be the Motuan habitations standing on high piles in the middle of a lagoon, or the neat streets of an Aroma or Mailu settlement, or the irregular warren of small huts on the Trobriand coast, all these cannot compete in picturesqueness or charm with the villages of the Southern Massim.",Mailu,NORP,Trobriand,NORP,
"When, on a hot day, we enter the deep shadow of fruit trees and palms, and find ourselves in the midst of the wonderfully designed and ornamented houses hiding here and there in irregular groups among the green, surrounded by little decorative gardens of shells and flowers, with pebble-bordered paths and stone-paved sitting circles, it seems as if the visions of a primeval, happy, savage life were suddenly realised, even if only in a fleeting impression.",a hot day,DATE,,,
"Walking along the paths which lead on for miles, we come every few hundred yards on another hamlet of a few houses.",every few hundred yards,QUANTITY,,,
"As the evening approaches, the life becomes more active, fires are kindled, and the natives busy themselves cooking and eating food.",evening,TIME,,,
"In the dancing season, towards dusk, groups of men and women foregather, singing, dancing, and beating drums.",the dancing season,DATE,,,
"When we approach the natives closer and scan their personal appearance, we are struck--if we compare them with their Western neighbours--by the extreme lightness of their skin, their sturdy, even lumpy stature, and a sort of soft, almost effete general impression which their physique produces.",Western,NORP,,,
"Their hair, not so woolly as that of the pure Papuans, nor growing into the enormous halo of the Motuans, is worn in big mops, which they often cut at the sides so as to give the head an oblong, almost cylindrical shape.",Papuans,NORP,Motuans,NORP,
"Their manner is shy and diffident, but not unfriendly--rather smiling and almost servile, in very great contrast to the morose Papuan, or the unfriendly, reserved South Coast Mailu or Aroma.",Papuan,LOC,South Coast Mailu,LOC,
"Their manner is shy and diffident, but not unfriendly--rather smiling and almost servile, in very great contrast to the morose Papuan, or the unfriendly, reserved South Coast Mailu or Aroma.",Papuan,LOC,Aroma,PERSON,
"Their manner is shy and diffident, but not unfriendly--rather smiling and almost servile, in very great contrast to the morose Papuan, or the unfriendly, reserved South Coast Mailu or Aroma.",South Coast Mailu,LOC,Aroma,PERSON,
"Belts and armlets plaited of a dark brown fern vine, small red shell disks and turtle shell rings as ear ornaments are the only permanent, every-day decorations worn.",every-day,DATE,,,
"Like all Melanesians of Eastern New Guinea, they are quite cleanly in their persons, and a personal approach to them does not offend any of our senses.",Eastern New Guinea,LOC,,,
"Their grand, festive head-dress is extremely modest compared with the enormous erections of feathers used by the Western tribes, and consists mainly of a round halo of white cockatoo feathers stuck into their hair (see Plate V and VI).",Western,NORP,,,
"In olden days, before the advent of white men, these pleasant, apparently effete people were inveterate cannibals and head-hunters, and in their large war-canoes they carried on treacherous, cruel raids, falling upon sleeping villages, killing man, woman and child, and feasting on their bodies.",olden days,DATE,,,
"In this, however, the natives resemble not only the other Western Melanesians of New Guinea, but also the natives of the Melanesian Archipelago.",Western Melanesians,NORP,New Guinea,GPE,
"In this, however, the natives resemble not only the other Western Melanesians of New Guinea, but also the natives of the Melanesian Archipelago.",Western Melanesians,NORP,the Melanesian Archipelago,LOC,
"In this, however, the natives resemble not only the other Western Melanesians of New Guinea, but also the natives of the Melanesian Archipelago.",New Guinea,GPE,the Melanesian Archipelago,LOC,
"The authority in the Southern Massim tribe, as in many others, is vested in the village elders.",Southern Massim,NORP,,,
"Even when we remember the very free standard of sex morals in the Melanesian tribes of New Guinea, such as the Motu or the Mailu, we still find these natives exceedingly loose in such matters.",Melanesian,NORP,New Guinea,GPE,
"Even when we remember the very free standard of sex morals in the Melanesian tribes of New Guinea, such as the Motu or the Mailu, we still find these natives exceedingly loose in such matters.",Melanesian,NORP,Motu,PERSON,
"Even when we remember the very free standard of sex morals in the Melanesian tribes of New Guinea, such as the Motu or the Mailu, we still find these natives exceedingly loose in such matters.",Melanesian,NORP,Mailu,NORP,
"Even when we remember the very free standard of sex morals in the Melanesian tribes of New Guinea, such as the Motu or the Mailu, we still find these natives exceedingly loose in such matters.",New Guinea,GPE,Motu,PERSON,
"Even when we remember the very free standard of sex morals in the Melanesian tribes of New Guinea, such as the Motu or the Mailu, we still find these natives exceedingly loose in such matters.",New Guinea,GPE,Mailu,NORP,
"Even when we remember the very free standard of sex morals in the Melanesian tribes of New Guinea, such as the Motu or the Mailu, we still find these natives exceedingly loose in such matters.",Motu,PERSON,Mailu,NORP,
"They own large sea-going canoes, which, however, they do not manufacture themselves, but which they import from the Northern Massim district, or from Panayati.",Northern Massim,LOC,Panayati,GPE,
"In the big inter-tribal trading of the Kula, these feasts play a considerable rôle.",Kula,EVENT,,,
"For this the reader is referred to Professor C. G. Seligman's treatise, our main source of knowledge on the Melanesians of New Guinea.",C. G. Seligman's,PERSON,Melanesians,NORP,
"For this the reader is referred to Professor C. G. Seligman's treatise, our main source of knowledge on the Melanesians of New Guinea.",C. G. Seligman's,PERSON,New Guinea,GPE,
"For this the reader is referred to Professor C. G. Seligman's treatise, our main source of knowledge on the Melanesians of New Guinea.",Melanesians,NORP,New Guinea,GPE,
"The above sketch refers to what Professor Seligman calls the Southern Massim, or more exactly to the portion marked off in the Ethnographic sketch Map",Seligman,PERSON,the Southern Massim,ORG,
"No. III as ""V, the Southern Massim""--the inhabitants of the Easternmost mainland and the adjacent archipelago.",Southern,NORP,Easternmost,PERSON,
"IV Let us now move North, towards the district marked ""IV, the Dobu,"" in our map, which forms one of the most important links in the chain of Kula and a very influential centre of cultural influence.",North,PERSON,Dobu,LOCATION,
"IV Let us now move North, towards the district marked ""IV, the Dobu,"" in our map, which forms one of the most important links in the chain of Kula and a very influential centre of cultural influence.",North,PERSON,Kula,EVENT,
"IV Let us now move North, towards the district marked ""IV, the Dobu,"" in our map, which forms one of the most important links in the chain of Kula and a very influential centre of cultural influence.",Dobu,LOCATION,Kula,EVENT,
"As we sail North, passing East Cape, the Easternmost point of the main island--a long, flat promontory covered with palms and fruit belts, and harbouring a very dense population--a new world, new both geographically and ethnographically, opens up before us.",North,LOC,East Cape,LOC,
"As we sail North, passing East Cape, the Easternmost point of the main island--a long, flat promontory covered with palms and fruit belts, and harbouring a very dense population--a new world, new both geographically and ethnographically, opens up before us.",North,LOC,Easternmost,PERSON,
"As we sail North, passing East Cape, the Easternmost point of the main island--a long, flat promontory covered with palms and fruit belts, and harbouring a very dense population--a new world, new both geographically and ethnographically, opens up before us.",East Cape,LOC,Easternmost,PERSON,
"As we approach, the hills of Normanby, the nearest of three big islands of the d'Entrecasteaux Archipelago, become clearer and take more definite shape and substance.",Normanby,LOC,the d'Entrecasteaux Archipelago,LOC,
"A few high summits stand out more distinctly through the usual tropical haze, among them the characteristic double-peaked top of Bwebweso, the mountain where, according to native legend, the spirits of the dead in these parts lead their latter existence.",Bwebweso,PERSON,,,
"The South Coast of Normanby, and the interior are inhabited by a tribe or tribes of which we know nothing ethnographically, except that they differ culturally from the rest of their neighbours.",The South Coast of Normanby,LOC,,,
These tribes also take no direct part in the Kula.,Kula,EVENT,,,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Normanby,LOC,the Dawson Straits,FAC,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Normanby,LOC,Normanby,LOC,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Normanby,LOC,Fergusson,ORG,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Normanby,LOC,South,LOC,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Normanby,LOC,Fergusson,ORG,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Normanby,LOC,Dobu,LOCATION,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",the Dawson Straits,FAC,Normanby,LOC,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",the Dawson Straits,FAC,Fergusson,ORG,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",the Dawson Straits,FAC,South,LOC,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",the Dawson Straits,FAC,Fergusson,ORG,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",the Dawson Straits,FAC,Dobu,LOCATION,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Normanby,LOC,Fergusson,ORG,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Normanby,LOC,South,LOC,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Normanby,LOC,Fergusson,ORG,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Normanby,LOC,Dobu,LOCATION,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Fergusson,ORG,South,LOC,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Fergusson,ORG,Fergusson,ORG,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Fergusson,ORG,Dobu,LOCATION,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",South,LOC,Fergusson,ORG,
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",South,LOC,Dobu,LOCATION,
